Tournament,Stage,Match Type,Match Name,Map,Team,Player,Agents,2k,3k,4k,5k,1v1,1v2,1v3,1v4,1v5,Econ,Spike Plants,Spike Defuses
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Team Heretics vs Natus Vincere,Breeze,Team Heretics,benjyfishy,cypher,2,1,,,,,,,,59,3,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Team Heretics vs Natus Vincere,Breeze,Natus Vincere,Zyppan,sova,,,,,,,,,,27,1,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Team Heretics vs Natus Vincere,Breeze,Natus Vincere,ardiis,yoru,1,,,,,,,,,57,0,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Team Heretics vs Natus Vincere,Breeze,Natus Vincere,ANGE1,omen,1,1,,,,,,,,31,0,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Team Heretics vs Natus Vincere,Breeze,Natus Vincere,Shao,viper,1,,,,1,,,,,40,1,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Team Heretics vs Natus Vincere,Breeze,Natus Vincere,SUYGETSU,cypher,5,,,,,1,,,,63,2,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,All Maps,FNATIC,Boaster,omen,4,1,,,,,,,,53,1,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,All Maps,FNATIC,Chronicle,"breach, viper",7,3,,,,1,,,,57,5,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,All Maps,FNATIC,Leo,"fade, skye",6,1,,,,,,,,45,8,3
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,All Maps,FNATIC,Derke,raze,5,1,,,,,,,,47,1,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,All Maps,FNATIC,Alfajer,"cypher, killjoy",4,1,,,1,,,,,51,1,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,All Maps,Karmine Corp,MAGNUM,"fade, killjoy",3,1,,,1,,,,,35,2,2
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,All Maps,Karmine Corp,sh1n,"astra, omen",6,1,,,1,,,,,51,8,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,All Maps,Karmine Corp,marteen,"raze, yoru",5,3,1,1,1,,,,,64,0,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,All Maps,Karmine Corp,tomaszy,"omen, viper",6,,3,,1,1,,,,60,1,3
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,All Maps,Karmine Corp,N4RRATE,"fade, raze",6,2,,,,,,,,61,4,3
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,Lotus,FNATIC,Boaster,omen,1,,,,,,,,,41,0,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,Lotus,FNATIC,Chronicle,viper,5,1,,,,,,,,65,1,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,Lotus,FNATIC,Leo,fade,3,,,,,,,,,49,6,3
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,Lotus,FNATIC,Derke,raze,2,1,,,,,,,,37,1,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,Lotus,FNATIC,Alfajer,killjoy,2,1,,,,,,,,55,1,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,Lotus,Karmine Corp,MAGNUM,killjoy,1,,,,,,,,,33,0,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,Lotus,Karmine Corp,sh1n,omen,4,,,,,,,,,51,4,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,Lotus,Karmine Corp,marteen,raze,2,2,1,,,,,,,51,0,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,Lotus,Karmine Corp,tomaszy,viper,5,,2,,1,1,,,,84,0,3
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,Lotus,Karmine Corp,N4RRATE,fade,3,1,,,,,,,,56,4,2
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,Split,FNATIC,Boaster,omen,3,1,,,,,,,,64,1,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,Split,FNATIC,Chronicle,breach,2,2,,,,1,,,,48,4,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,Split,FNATIC,Leo,skye,3,1,,,,,,,,41,2,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,Split,FNATIC,Derke,raze,3,,,,,,,,,57,0,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,Split,FNATIC,Alfajer,cypher,2,,,,1,,,,,47,0,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,Split,Karmine Corp,MAGNUM,fade,2,1,,,1,,,,,36,2,2
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,Split,Karmine Corp,sh1n,astra,2,1,,,1,,,,,51,4,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,Split,Karmine Corp,marteen,yoru,3,1,,1,1,,,,,76,0,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,Split,Karmine Corp,tomaszy,omen,1,,1,,,,,,,36,1,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,Split,Karmine Corp,N4RRATE,raze,3,1,,,,,,,,66,0,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,All Maps,Team Heretics,paTiTek,"kayo, viper",7,3,,,1,,,,,49,9,4
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,All Maps,Team Heretics,Boo,"omen, viper",11,2,,,,1,,,,41,9,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,All Maps,Team Heretics,RieNs,"breach, gekko, sova",8,1,1,,3,,,,,57,6,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,All Maps,Team Heretics,MiniBoo,"neon, raze",8,6,,,,1,1,,,56,3,2
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,All Maps,Team Heretics,benjyfishy,"cypher, killjoy",13,2,,,1,1,1,,,56,1,2
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,All Maps,Karmine Corp,MAGNUM,"cypher, fade, killjoy",9,4,,,1,,,,,48,3,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,All Maps,Karmine Corp,sh1n,"astra, omen, sage",10,3,,1,,2,1,,,60,8,4
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,All Maps,Karmine Corp,marteen,"jett, raze, yoru",12,7,1,,,,,,,64,1,2
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,All Maps,Karmine Corp,tomaszy,"omen, viper",7,2,,,2,,,,,46,7,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,All Maps,Karmine Corp,N4RRATE,"fade, gekko, raze",9,7,2,,1,,,,,67,13,3
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Sunset,Team Heretics,paTiTek,kayo,,1,,,1,,,,,44,2,3
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Sunset,Team Heretics,Boo,omen,5,1,,,,,,,,59,4,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Sunset,Team Heretics,RieNs,sova,3,,1,,2,,,,,81,0,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Sunset,Team Heretics,MiniBoo,neon,3,2,,,,,,,,63,0,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Sunset,Team Heretics,benjyfishy,cypher,5,,,,,,,,,79,0,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Sunset,Karmine Corp,MAGNUM,cypher,2,1,,,,,,,,42,0,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Sunset,Karmine Corp,sh1n,omen,3,1,,,,1,,,,46,1,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Sunset,Karmine Corp,marteen,raze,2,,,,,,,,,40,0,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Sunset,Karmine Corp,tomaszy,viper,2,,,,,,,,,57,2,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Sunset,Karmine Corp,N4RRATE,gekko,1,1,1,,1,,,,,48,4,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Lotus,Team Heretics,paTiTek,viper,3,,,,,,,,,53,0,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Lotus,Team Heretics,Boo,omen,1,,,,,,,,,17,2,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Lotus,Team Heretics,RieNs,gekko,3,,,,,,,,,64,4,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Lotus,Team Heretics,MiniBoo,neon,2,1,,,,,1,,,60,1,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Lotus,Team Heretics,benjyfishy,killjoy,2,1,,,,1,1,,,47,0,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Lotus,Karmine Corp,MAGNUM,killjoy,3,,,,1,,,,,59,0,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Lotus,Karmine Corp,sh1n,omen,,,,,,,,,,42,4,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Lotus,Karmine Corp,marteen,raze,3,4,,,,,,,,66,1,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Lotus,Karmine Corp,tomaszy,viper,2,1,,,1,,,,,46,2,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Lotus,Karmine Corp,N4RRATE,fade,2,5,,,,,,,,78,5,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Icebox,Team Heretics,paTiTek,kayo,3,1,,,,,,,,39,5,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Icebox,Team Heretics,Boo,viper,3,,,,,1,,,,35,1,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Icebox,Team Heretics,RieNs,sova,1,1,,,1,,,,,43,0,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Icebox,Team Heretics,MiniBoo,raze,,2,,,,1,,,,51,1,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Icebox,Team Heretics,benjyfishy,killjoy,4,1,,,1,,,,,68,1,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Icebox,Karmine Corp,MAGNUM,killjoy,2,2,,,,,,,,50,0,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Icebox,Karmine Corp,sh1n,sage,3,1,,,,,,,,64,1,3
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Icebox,Karmine Corp,marteen,jett,4,1,1,,,,,,,75,0,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Icebox,Karmine Corp,tomaszy,viper,2,,,,,,,,,41,2,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Icebox,Karmine Corp,N4RRATE,gekko,2,,1,,,,,,,88,4,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Split,Team Heretics,paTiTek,viper,1,1,,,,,,,,60,2,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Split,Team Heretics,Boo,omen,2,1,,,,,,,,53,2,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Split,Team Heretics,RieNs,breach,1,,,,,,,,,40,2,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Split,Team Heretics,MiniBoo,raze,3,1,,,,,,,,50,1,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Split,Team Heretics,benjyfishy,cypher,2,,,,,,,,,31,0,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Split,Karmine Corp,MAGNUM,fade,2,1,,,,,,,,40,3,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Split,Karmine Corp,sh1n,astra,4,1,,1,,1,1,,,87,2,0
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Split,Karmine Corp,marteen,yoru,3,2,,,,,,,,73,0,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Split,Karmine Corp,tomaszy,omen,1,1,,,1,,,,,41,1,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Split,Karmine Corp,N4RRATE,raze,4,1,,,,,,,,52,0,0
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,All Maps,T1,Rossy,viper,8,1,,,,,,,,54,5,2
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,All Maps,T1,Sayaplayer,"jett, raze",9,1,1,,1,,,,,47,0,2
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,All Maps,T1,xccurate,"chamber, harbor",10,3,,,,,,,,44,2,1
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,All Maps,T1,iZu,"omen, yoru",7,2,,1,1,,,,,58,2,2
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,All Maps,T1,Carpe,"fade, sova",9,1,2,,2,,,,,56,15,3
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,All Maps,BLEED,yay,"neon, skye",5,3,,,1,,,,,46,4,2
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,All Maps,BLEED,crazyguy,"breach, sova",5,3,,,,,,,,47,2,2
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,All Maps,BLEED,Egoist,"killjoy, skye",7,,,,1,,,,,42,9,1
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,All Maps,BLEED,sScary,"omen, viper",11,1,,,,3,1,,,47,1,3
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,All Maps,BLEED,Deryeon,"harbor, raze",6,1,,,1,,,,,41,4,0
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,Breeze,T1,Rossy,viper,5,,,,,,,,,35,3,2
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,Breeze,T1,Sayaplayer,jett,8,1,1,,1,,,,,61,0,2
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,Breeze,T1,xccurate,harbor,7,2,,,,,,,,50,2,0
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,Breeze,T1,iZu,yoru,3,1,,1,1,,,,,42,0,1
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,Breeze,T1,Carpe,sova,5,,1,,,,,,,41,9,1
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,Breeze,BLEED,yay,neon,3,3,,,1,,,,,41,0,2
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,Breeze,BLEED,crazyguy,sova,3,1,,,,,,,,31,1,1
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,Breeze,BLEED,Egoist,skye,2,,,,,,,,,25,7,1
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,Breeze,BLEED,sScary,viper,8,,,,,2,1,,,46,1,2
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,Breeze,BLEED,Deryeon,harbor,6,1,,,1,,,,,44,4,0
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,Lotus,T1,Rossy,viper,3,1,,,,,,,,73,2,0
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,Lotus,T1,Sayaplayer,raze,1,,,,,,,,,33,0,0
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,Lotus,T1,xccurate,chamber,3,1,,,,,,,,38,0,1
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,Lotus,T1,iZu,omen,4,1,,,,,,,,73,2,1
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,Lotus,T1,Carpe,fade,4,1,1,,2,,,,,71,6,2
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,Lotus,BLEED,yay,skye,2,,,,,,,,,51,4,0
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,Lotus,BLEED,crazyguy,breach,2,2,,,,,,,,63,1,1
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,Lotus,BLEED,Egoist,killjoy,5,,,,1,,,,,58,2,0
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,Lotus,BLEED,sScary,omen,3,1,,,,1,,,,47,0,1
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,Lotus,BLEED,Deryeon,raze,,,,,,,,,,37,0,0
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,All Maps,Gen.G,Lakia,"gekko, skye",7,,1,,1,1,,,,44,14,4
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,All Maps,Gen.G,Munchkin,"kayo, viper",5,3,,,1,,,,,53,1,4
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,All Maps,Gen.G,t3xture,"jett, raze",14,3,4,,1,,1,,,82,3,3
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,All Maps,Gen.G,Meteor,"cypher, jett, killjoy",11,6,1,,1,,,,,57,0,1
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,All Maps,Gen.G,Karon,"astra, omen, viper",7,2,,,1,1,,,,38,2,0
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,All Maps,Rex Regum Qeon,xffero,"astra, harbor, viper",11,1,1,,,1,,,,51,12,0
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,All Maps,Rex Regum Qeon,fl1pzjder,"gekko, omen, viper",5,4,1,,,1,,,,43,5,3
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,All Maps,Rex Regum Qeon,Lmemore,"cypher, killjoy",8,4,,,1,,,,,49,1,1
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,All Maps,Rex Regum Qeon,Jemkin,"jett, raze",6,8,,,1,1,,,,51,1,1
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,All Maps,Rex Regum Qeon,Estrella,"fade, skye, sova",10,2,,,,,,,,52,5,2
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Icebox,Gen.G,Lakia,gekko,,,,,,,,,,28,6,2
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Icebox,Gen.G,Munchkin,kayo,,1,,,,,,,,51,0,2
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Icebox,Gen.G,t3xture,jett,5,2,2,,1,,,,,97,1,1
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Icebox,Gen.G,Meteor,killjoy,6,1,,,1,,,,,67,0,1
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Icebox,Gen.G,Karon,viper,1,1,,,,1,,,,40,1,0
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Icebox,Rex Regum Qeon,xffero,viper,7,,,,,,,,,68,2,0
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Icebox,Rex Regum Qeon,fl1pzjder,gekko,3,1,,,,1,,,,40,5,2
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Icebox,Rex Regum Qeon,Lmemore,killjoy,2,2,,,,,,,,51,0,0
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Icebox,Rex Regum Qeon,Jemkin,jett,4,3,,,1,,,,,55,1,0
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Icebox,Rex Regum Qeon,Estrella,sova,2,,,,,,,,,26,3,0
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Split,Gen.G,Lakia,skye,2,,1,,,,,,,48,4,0
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Split,Gen.G,Munchkin,viper,2,1,,,,,,,,56,1,0
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Split,Gen.G,t3xture,raze,5,,,,,,,,,54,1,0
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Split,Gen.G,Meteor,jett,2,3,1,,,,,,,50,0,0
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Split,Gen.G,Karon,astra,5,1,,,,,,,,51,0,0
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Split,Rex Regum Qeon,xffero,astra,2,,1,,,,,,,44,3,0
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Split,Rex Regum Qeon,fl1pzjder,viper,1,1,1,,,,,,,52,0,1
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Split,Rex Regum Qeon,Lmemore,cypher,5,1,,,1,,,,,55,0,1
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Split,Rex Regum Qeon,Jemkin,raze,1,2,,,,1,,,,42,0,1
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Split,Rex Regum Qeon,Estrella,skye,4,1,,,,,,,,62,0,1
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Sunset,Gen.G,Lakia,skye,5,,,,1,1,,,,56,4,2
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Sunset,Gen.G,Munchkin,viper,3,1,,,1,,,,,52,0,2
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Sunset,Gen.G,t3xture,raze,4,1,2,,,,1,,,94,1,2
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Sunset,Gen.G,Meteor,cypher,3,2,,,,,,,,53,0,0
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Sunset,Gen.G,Karon,omen,1,,,,1,,,,,22,1,0
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Sunset,Rex Regum Qeon,xffero,harbor,2,1,,,,1,,,,41,7,0
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Sunset,Rex Regum Qeon,fl1pzjder,omen,1,2,,,,,,,,38,0,0
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Sunset,Rex Regum Qeon,Lmemore,cypher,1,1,,,,,,,,41,1,0
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Sunset,Rex Regum Qeon,Jemkin,raze,1,3,,,,,,,,57,0,0
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Sunset,Rex Regum Qeon,Estrella,fade,4,1,,,,,,,,68,2,1
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),ZETA DIVISION vs Global Esports,All Maps,ZETA DIVISION,Dep,"jett, raze",9,,2,,,,,,,57,1,1
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),ZETA DIVISION vs Global Esports,All Maps,ZETA DIVISION,Laz,"cypher, killjoy",6,1,,,,,,,,48,0,1
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),ZETA DIVISION vs Global Esports,All Maps,ZETA DIVISION,SugarZ3ro,"brimstone, harbor",4,1,1,,,,,,,55,6,1
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),ZETA DIVISION vs Global Esports,All Maps,ZETA DIVISION,hiroronn,"skye, sova",6,1,1,,,,,,,73,7,1
