Tournament,Stage,Match Type,Map,Agent,Pick Rate
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),All Maps,yoru,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Lotus,raze,100%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Lotus,viper,50%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Lotus,cypher,50%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Lotus,omen,100%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Lotus,fade,100%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Lotus,gekko,50%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Lotus,kayo,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Lotus,brimstone,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Lotus,skye,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Lotus,killjoy,50%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Lotus,sova,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Lotus,sage,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Lotus,reyna,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Lotus,phoenix,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Lotus,astra,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Lotus,neon,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Lotus,breach,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Lotus,jett,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Lotus,iso,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Lotus,harbor,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Lotus,deadlock,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Lotus,clove,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Lotus,chamber,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Lotus,yoru,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Bind,raze,100%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Bind,viper,100%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Bind,cypher,100%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Bind,omen,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Bind,fade,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Bind,gekko,50%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Bind,kayo,50%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Bind,brimstone,50%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Bind,skye,50%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Bind,killjoy,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Bind,sova,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Bind,sage,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Bind,reyna,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Bind,phoenix,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Bind,astra,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Bind,neon,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Bind,breach,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Bind,jett,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Bind,iso,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Bind,harbor,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Bind,deadlock,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Bind,clove,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Bind,chamber,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),Bind,yoru,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),All Maps,viper,83%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),All Maps,raze,67%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),All Maps,jett,50%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),All Maps,skye,50%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),All Maps,cypher,50%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),All Maps,astra,33%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),All Maps,omen,33%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),All Maps,gekko,33%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),All Maps,killjoy,33%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),All Maps,sova,17%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),All Maps,kayo,17%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),All Maps,harbor,17%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),All Maps,fade,17%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),All Maps,iso,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),All Maps,breach,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),All Maps,neon,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),All Maps,phoenix,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),All Maps,deadlock,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),All Maps,reyna,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),All Maps,sage,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),All Maps,clove,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),All Maps,chamber,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),All Maps,brimstone,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),All Maps,yoru,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Split,viper,100%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Split,raze,100%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Split,jett,50%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Split,skye,100%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Split,cypher,50%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Split,astra,100%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Split,omen,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Split,gekko,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Split,killjoy,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Split,sova,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Split,kayo,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Split,harbor,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Split,fade,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Split,iso,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Split,breach,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Split,neon,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Split,phoenix,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Split,deadlock,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Split,reyna,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Split,sage,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Split,clove,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Split,chamber,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Split,brimstone,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Split,yoru,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Icebox,viper,100%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Icebox,raze,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Icebox,jett,100%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Icebox,skye,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Icebox,cypher,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Icebox,astra,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Icebox,omen,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Icebox,gekko,100%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Icebox,killjoy,100%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Icebox,sova,50%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Icebox,kayo,50%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Icebox,harbor,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Icebox,fade,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Icebox,iso,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Icebox,breach,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Icebox,neon,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Icebox,phoenix,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Icebox,deadlock,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Icebox,reyna,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Icebox,sage,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Icebox,clove,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Icebox,chamber,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Icebox,brimstone,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Icebox,yoru,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Sunset,viper,50%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Sunset,raze,100%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Sunset,jett,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Sunset,skye,50%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Sunset,cypher,100%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Sunset,astra,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Sunset,omen,100%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Sunset,gekko,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Sunset,killjoy,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Sunset,sova,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Sunset,kayo,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Sunset,harbor,50%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Sunset,fade,50%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Sunset,iso,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Sunset,breach,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Sunset,neon,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Sunset,phoenix,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Sunset,deadlock,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Sunset,reyna,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Sunset,sage,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Sunset,clove,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Sunset,chamber,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Sunset,brimstone,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Sunset,yoru,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (C),All Maps,omen,83%
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (C),All Maps,viper,83%
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (C),All Maps,skye,50%
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (C),All Maps,cypher,50%
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (C),All Maps,raze,50%
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (C),All Maps,jett,33%
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (C),All Maps,astra,17%
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (C),All Maps,sova,17%
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (C),All Maps,sage,17%
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (C),All Maps,killjoy,17%
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (C),All Maps,kayo,17%
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (C),All Maps,harbor,17%
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (C),All Maps,gekko,17%
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (C),All Maps,fade,17%
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (C),All Maps,yoru,17%
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (C),All Maps,iso,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (C),All Maps,breach,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (C),All Maps,neon,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (C),All Maps,phoenix,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (C),All Maps,reyna,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (C),All Maps,deadlock,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (C),All Maps,clove,0%
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (C),All Maps,chamber,0%
