Tournament,Stage,Match Type,Map,Agent,Pick Rate
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group G,Bind,gekko,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group G,Bind,fade,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group G,Bind,deadlock,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group G,Bind,chamber,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group G,Bind,yoru,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,All Maps,sova,92%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,All Maps,raze,63%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,All Maps,omen,54%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,All Maps,killjoy,50%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,All Maps,jett,50%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,All Maps,skye,42%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,All Maps,astra,33%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,All Maps,viper,29%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,All Maps,reyna,25%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,All Maps,phoenix,21%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,All Maps,cypher,17%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,All Maps,sage,8%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,All Maps,yoru,8%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,All Maps,brimstone,8%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,All Maps,neon,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,All Maps,breach,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,All Maps,iso,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,All Maps,harbor,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,All Maps,gekko,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,All Maps,fade,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,All Maps,deadlock,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,All Maps,chamber,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,All Maps,kayo,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Ascent,sova,100%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Ascent,raze,50%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Ascent,omen,88%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Ascent,killjoy,75%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Ascent,jett,50%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Ascent,skye,25%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Ascent,astra,13%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Ascent,viper,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Ascent,reyna,38%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Ascent,phoenix,63%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Ascent,cypher,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Ascent,sage,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Ascent,yoru,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Ascent,brimstone,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Ascent,neon,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Ascent,breach,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Ascent,iso,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Ascent,harbor,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Ascent,gekko,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Ascent,fade,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Ascent,deadlock,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Ascent,chamber,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Ascent,kayo,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Bind,sova,100%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Bind,raze,100%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Bind,omen,38%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Bind,killjoy,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Bind,jett,25%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Bind,skye,63%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Bind,astra,25%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Bind,viper,63%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Bind,reyna,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Bind,phoenix,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Bind,cypher,38%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Bind,sage,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Bind,yoru,25%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Bind,brimstone,25%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Bind,neon,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Bind,breach,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Bind,iso,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Bind,harbor,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Bind,gekko,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Bind,fade,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Bind,deadlock,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Bind,chamber,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Bind,kayo,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Haven,sova,75%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Haven,raze,38%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Haven,omen,38%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Haven,killjoy,75%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Haven,jett,75%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Haven,skye,38%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Haven,astra,63%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Haven,viper,25%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Haven,reyna,38%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Haven,phoenix,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Haven,cypher,13%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Haven,sage,25%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Haven,yoru,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Haven,brimstone,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Haven,neon,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Haven,breach,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Haven,iso,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Haven,harbor,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Haven,gekko,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Haven,fade,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Haven,deadlock,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Haven,chamber,0%
Champions Tour Japan Stage 3: Challengers 1,Open Qualifier,Group H,Haven,kayo,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,All Maps,sova,85%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,All Maps,jett,75%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,All Maps,skye,45%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,All Maps,killjoy,40%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,All Maps,astra,38%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,All Maps,omen,35%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,All Maps,raze,32%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,All Maps,viper,30%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,All Maps,cypher,30%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,All Maps,sage,26%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,All Maps,reyna,24%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,All Maps,phoenix,17%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,All Maps,brimstone,11%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,All Maps,breach,10%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,All Maps,yoru,2%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,All Maps,neon,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,All Maps,iso,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,All Maps,harbor,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,All Maps,gekko,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,All Maps,fade,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,All Maps,deadlock,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,All Maps,chamber,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,All Maps,kayo,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Ascent,sova,92%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Ascent,jett,89%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Ascent,skye,35%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Ascent,killjoy,58%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Ascent,astra,39%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Ascent,omen,57%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Ascent,raze,15%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Ascent,viper,2%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Ascent,cypher,26%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Ascent,sage,16%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Ascent,reyna,21%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Ascent,phoenix,36%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Ascent,brimstone,5%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Ascent,breach,9%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Ascent,yoru,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Ascent,neon,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Ascent,iso,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Ascent,harbor,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Ascent,gekko,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Ascent,fade,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Ascent,deadlock,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Ascent,chamber,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Ascent,kayo,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Haven,sova,78%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Haven,jett,89%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Haven,skye,46%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Haven,killjoy,43%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Haven,astra,54%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Haven,omen,45%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Haven,raze,20%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Haven,viper,7%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Haven,cypher,49%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Haven,sage,14%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Haven,reyna,23%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Haven,phoenix,16%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Haven,brimstone,1%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Haven,breach,15%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Haven,yoru,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Haven,neon,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Haven,iso,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Haven,harbor,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Haven,gekko,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Haven,fade,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Haven,deadlock,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Haven,chamber,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Haven,kayo,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Bind,sova,89%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Bind,jett,35%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Bind,skye,61%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Bind,killjoy,7%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Bind,astra,39%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Bind,omen,19%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Bind,raze,81%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Bind,viper,50%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Bind,cypher,22%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Bind,sage,13%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Bind,reyna,25%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Bind,phoenix,6%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Bind,brimstone,40%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Bind,breach,7%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Bind,yoru,7%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Bind,neon,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Bind,iso,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Bind,harbor,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Bind,gekko,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Bind,fade,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Bind,deadlock,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Bind,chamber,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Bind,kayo,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Icebox,sova,97%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Icebox,jett,97%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Icebox,skye,3%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Icebox,killjoy,59%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Icebox,astra,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Icebox,omen,3%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Icebox,raze,3%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Icebox,viper,97%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Icebox,cypher,3%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Icebox,sage,94%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Icebox,reyna,44%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Icebox,phoenix,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Icebox,brimstone,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Icebox,breach,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Icebox,yoru,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Icebox,neon,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Icebox,iso,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Icebox,harbor,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Icebox,gekko,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Icebox,fade,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Icebox,deadlock,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Icebox,chamber,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Icebox,kayo,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Breeze,sova,100%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Breeze,jett,85%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Breeze,skye,85%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Breeze,killjoy,5%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Breeze,astra,5%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Breeze,omen,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Breeze,raze,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Breeze,viper,100%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Breeze,cypher,50%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Breeze,sage,50%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Breeze,reyna,5%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Breeze,phoenix,5%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Breeze,brimstone,5%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Breeze,breach,5%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Breeze,yoru,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Breeze,neon,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Breeze,iso,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Breeze,harbor,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Breeze,gekko,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Breeze,fade,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Breeze,deadlock,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Breeze,chamber,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Breeze,kayo,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Split,sova,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Split,jett,50%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Split,skye,69%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Split,killjoy,50%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Split,astra,75%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Split,omen,25%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Split,raze,81%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Split,viper,13%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Split,cypher,38%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Split,sage,44%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Split,reyna,31%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Split,phoenix,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Split,brimstone,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Split,breach,25%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Split,yoru,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Split,neon,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Split,iso,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Split,harbor,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Split,gekko,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Split,fade,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Split,deadlock,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Split,chamber,0%
Champions Tour Japan Stage 3: Challengers 1,All Stages,All Match Types,Split,kayo,0%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,All Maps,sova,78%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,All Maps,raze,56%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,All Maps,jett,56%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,All Maps,sage,50%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,All Maps,astra,44%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,All Maps,brimstone,44%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,All Maps,cypher,44%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,All Maps,breach,28%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,All Maps,killjoy,28%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,All Maps,viper,17%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,All Maps,skye,17%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,All Maps,reyna,17%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,All Maps,phoenix,17%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,All Maps,omen,6%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,All Maps,kayo,0%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,All Maps,neon,0%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,All Maps,iso,0%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,All Maps,harbor,0%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,All Maps,gekko,0%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,All Maps,fade,0%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,All Maps,deadlock,0%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,All Maps,chamber,0%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,All Maps,yoru,0%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,Ascent,sova,100%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,Ascent,raze,50%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,Ascent,jett,50%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,Ascent,sage,33%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,Ascent,astra,83%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,Ascent,brimstone,17%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,Ascent,cypher,33%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,Ascent,breach,33%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,Ascent,killjoy,67%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,Ascent,viper,0%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,Ascent,skye,0%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,Ascent,reyna,0%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,Ascent,phoenix,33%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,Ascent,omen,0%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,Ascent,kayo,0%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,Ascent,neon,0%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,Ascent,iso,0%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,Ascent,harbor,0%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,Ascent,gekko,0%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,Ascent,fade,0%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,Ascent,deadlock,0%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,Ascent,chamber,0%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,Ascent,yoru,0%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,Bind,sova,100%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,Bind,raze,100%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,Bind,jett,25%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,Bind,sage,25%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,Bind,astra,0%
Strike Arabia Championship: Season 2,North Africa,Upper Bracket Quarterfinals,Bind,brimstone,100%
