Tournament,Stage,Match Type,Match Name,Map,Team,Type,Initiated,Won
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,IVY vs Masonic,Ascent,Masonic,$ (won),1,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,IVY vs Masonic,Ascent,Masonic,$$ (won),9,4
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,IVY vs Masonic,Ascent,Masonic,$$$ (won),5,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,IVY vs Masonic,All Maps,IVY,Pistol Won,,4
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,IVY vs Masonic,All Maps,IVY,Eco (won),4,4
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,IVY vs Masonic,All Maps,IVY,$ (won),2,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,IVY vs Masonic,All Maps,IVY,$$ (won),7,4
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,IVY vs Masonic,All Maps,IVY,$$$ (won),18,17
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,IVY vs Masonic,All Maps,Masonic,Pistol Won,,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,IVY vs Masonic,All Maps,Masonic,Eco (won),6,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,IVY vs Masonic,All Maps,Masonic,$ (won),3,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,IVY vs Masonic,All Maps,Masonic,$$ (won),13,4
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,IVY vs Masonic,All Maps,Masonic,$$$ (won),9,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,Split,TENSTAR,Pistol Won,,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,Split,TENSTAR,Eco (won),3,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,Split,TENSTAR,$ (won),0,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,Split,TENSTAR,$$ (won),2,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,Split,TENSTAR,$$$ (won),13,11
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,Split,Rugrats,Pistol Won,,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,Split,Rugrats,Eco (won),3,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,Split,Rugrats,$ (won),3,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,Split,Rugrats,$$ (won),4,2
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,Split,Rugrats,$$$ (won),8,2
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,Bind,TENSTAR,Pistol Won,,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,Bind,TENSTAR,Eco (won),3,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,Bind,TENSTAR,$ (won),1,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,Bind,TENSTAR,$$ (won),4,3
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,Bind,TENSTAR,$$$ (won),16,9
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,Bind,Rugrats,Pistol Won,,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,Bind,Rugrats,Eco (won),3,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,Bind,Rugrats,$ (won),2,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,Bind,Rugrats,$$ (won),4,3
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,Bind,Rugrats,$$$ (won),15,6
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,All Maps,TENSTAR,Pistol Won,,2
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,All Maps,TENSTAR,Eco (won),6,2
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,All Maps,TENSTAR,$ (won),1,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,All Maps,TENSTAR,$$ (won),6,4
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,All Maps,TENSTAR,$$$ (won),29,20
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,All Maps,Rugrats,Pistol Won,,2
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,All Maps,Rugrats,Eco (won),6,2
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,All Maps,Rugrats,$ (won),5,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,All Maps,Rugrats,$$ (won),8,5
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,TENSTAR vs Rugrats,All Maps,Rugrats,$$$ (won),23,8
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Ascent,need girlfriend,Pistol Won,,2
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Ascent,need girlfriend,Eco (won),2,2
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Ascent,need girlfriend,$ (won),2,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Ascent,need girlfriend,$$ (won),5,3
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Ascent,need girlfriend,$$$ (won),11,8
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Ascent,miks,Pistol Won,,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Ascent,miks,Eco (won),4,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Ascent,miks,$ (won),0,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Ascent,miks,$$ (won),3,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Ascent,miks,$$$ (won),13,6
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Haven,need girlfriend,Pistol Won,,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Haven,need girlfriend,Eco (won),4,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Haven,need girlfriend,$ (won),3,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Haven,need girlfriend,$$ (won),1,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Haven,need girlfriend,$$$ (won),9,3
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Haven,miks,Pistol Won,,2
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Haven,miks,Eco (won),2,2
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Haven,miks,$ (won),0,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Haven,miks,$$ (won),4,4
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Haven,miks,$$$ (won),11,7
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Split,need girlfriend,Pistol Won,,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Split,need girlfriend,Eco (won),3,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Split,need girlfriend,$ (won),0,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Split,need girlfriend,$$ (won),5,5
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Split,need girlfriend,$$$ (won),11,7
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Split,miks,Pistol Won,,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Split,miks,Eco (won),3,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Split,miks,$ (won),2,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Split,miks,$$ (won),6,4
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,Split,miks,$$$ (won),8,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,All Maps,need girlfriend,Pistol Won,,3
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,All Maps,need girlfriend,Eco (won),9,4
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,All Maps,need girlfriend,$ (won),5,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,All Maps,need girlfriend,$$ (won),11,8
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,All Maps,need girlfriend,$$$ (won),31,18
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,All Maps,miks,Pistol Won,,3
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,All Maps,miks,Eco (won),9,3
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,All Maps,miks,$ (won),2,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,All Maps,miks,$$ (won),13,9
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 64,need girlfriend vs miks,All Maps,miks,$$$ (won),32,14
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Breeze,Megastitut,Pistol Won,,2
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Breeze,Megastitut,Eco (won),2,2
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Breeze,Megastitut,$ (won),1,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Breeze,Megastitut,$$ (won),5,2
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Breeze,Megastitut,$$$ (won),13,9
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Breeze,Team Sampi,Pistol Won,,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Breeze,Team Sampi,Eco (won),4,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Breeze,Team Sampi,$ (won),1,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Breeze,Team Sampi,$$ (won),2,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Breeze,Team Sampi,$$$ (won),14,8
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Icebox,Megastitut,Pistol Won,,2
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Icebox,Megastitut,Eco (won),2,2
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Icebox,Megastitut,$ (won),4,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Icebox,Megastitut,$$ (won),5,2
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Icebox,Megastitut,$$$ (won),10,3
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Icebox,Team Sampi,Pistol Won,,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Icebox,Team Sampi,Eco (won),4,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Icebox,Team Sampi,$ (won),1,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Icebox,Team Sampi,$$ (won),1,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Icebox,Team Sampi,$$$ (won),15,12
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Split,Megastitut,Pistol Won,,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Split,Megastitut,Eco (won),3,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Split,Megastitut,$ (won),2,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Split,Megastitut,$$ (won),4,2
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Split,Megastitut,$$$ (won),17,8
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Split,Team Sampi,Pistol Won,,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Split,Team Sampi,Eco (won),4,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Split,Team Sampi,$ (won),2,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Split,Team Sampi,$$ (won),5,4
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,Split,Team Sampi,$$$ (won),15,8
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,All Maps,Megastitut,Pistol Won,,5
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,All Maps,Megastitut,Eco (won),7,5
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,All Maps,Megastitut,$ (won),7,2
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,All Maps,Megastitut,$$ (won),14,6
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,All Maps,Megastitut,$$$ (won),40,20
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,All Maps,Team Sampi,Pistol Won,,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,All Maps,Team Sampi,Eco (won),12,2
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,All Maps,Team Sampi,$ (won),4,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,All Maps,Team Sampi,$$ (won),8,4
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Megastitut vs Team Sampi,All Maps,Team Sampi,$$$ (won),44,28
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,Breeze,Wave Esports,Pistol Won,,2
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,Breeze,Wave Esports,Eco (won),2,2
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,Breeze,Wave Esports,$ (won),0,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,Breeze,Wave Esports,$$ (won),5,3
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,Breeze,Wave Esports,$$$ (won),11,8
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,Breeze,CGN Esports,Pistol Won,,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,Breeze,CGN Esports,Eco (won),3,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,Breeze,CGN Esports,$ (won),3,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,Breeze,CGN Esports,$$ (won),5,4
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,Breeze,CGN Esports,$$$ (won),7,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,Bind,Wave Esports,Pistol Won,,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,Bind,Wave Esports,Eco (won),2,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,Bind,Wave Esports,$ (won),1,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,Bind,Wave Esports,$$ (won),6,4
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,Bind,Wave Esports,$$$ (won),21,11
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,Bind,CGN Esports,Pistol Won,,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,Bind,CGN Esports,Eco (won),4,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,Bind,CGN Esports,$ (won),1,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,Bind,CGN Esports,$$ (won),2,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,Bind,CGN Esports,$$$ (won),23,12
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,All Maps,Wave Esports,Pistol Won,,3
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,All Maps,Wave Esports,Eco (won),4,3
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,All Maps,Wave Esports,$ (won),1,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,All Maps,Wave Esports,$$ (won),11,7
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,All Maps,Wave Esports,$$$ (won),32,19
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,All Maps,CGN Esports,Pistol Won,,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,All Maps,CGN Esports,Eco (won),7,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,All Maps,CGN Esports,$ (won),4,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,All Maps,CGN Esports,$$ (won),7,5
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Wave Esports vs CGN Esports,All Maps,CGN Esports,$$$ (won),30,13
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,Split,Rix.GG Thunder,Pistol Won,,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,Split,Rix.GG Thunder,Eco (won),3,2
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,Split,Rix.GG Thunder,$ (won),1,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,Split,Rix.GG Thunder,$$ (won),2,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,Split,Rix.GG Thunder,$$$ (won),13,9
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,Split,Lucky Boys,Pistol Won,,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,Split,Lucky Boys,Eco (won),3,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,Split,Lucky Boys,$ (won),4,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,Split,Lucky Boys,$$ (won),2,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,Split,Lucky Boys,$$$ (won),10,3
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,Breeze,Rix.GG Thunder,Pistol Won,,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,Breeze,Rix.GG Thunder,Eco (won),3,2
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,Breeze,Rix.GG Thunder,$ (won),0,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,Breeze,Rix.GG Thunder,$$ (won),3,3
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,Breeze,Rix.GG Thunder,$$$ (won),9,8
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,Breeze,Lucky Boys,Pistol Won,,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,Breeze,Lucky Boys,Eco (won),3,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,Breeze,Lucky Boys,$ (won),3,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,Breeze,Lucky Boys,$$ (won),3,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,Breeze,Lucky Boys,$$$ (won),6,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,All Maps,Rix.GG Thunder,Pistol Won,,2
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,All Maps,Rix.GG Thunder,Eco (won),6,4
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,All Maps,Rix.GG Thunder,$ (won),1,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,All Maps,Rix.GG Thunder,$$ (won),5,4
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,All Maps,Rix.GG Thunder,$$$ (won),22,17
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,All Maps,Lucky Boys,Pistol Won,,2
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,All Maps,Lucky Boys,Eco (won),6,2
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,All Maps,Lucky Boys,$ (won),7,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,All Maps,Lucky Boys,$$ (won),5,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,Rix.GG Thunder vs Lucky Boys,All Maps,Lucky Boys,$$$ (won),16,4
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,HEET vs M4LIK,Ascent,HEET,Pistol Won,,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,HEET vs M4LIK,Ascent,HEET,Eco (won),2,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,HEET vs M4LIK,Ascent,HEET,$ (won),3,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,HEET vs M4LIK,Ascent,HEET,$$ (won),3,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,HEET vs M4LIK,Ascent,HEET,$$$ (won),16,10
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,HEET vs M4LIK,Ascent,M4LIK,Pistol Won,,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,HEET vs M4LIK,Ascent,M4LIK,Eco (won),3,1
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,HEET vs M4LIK,Ascent,M4LIK,$ (won),3,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,HEET vs M4LIK,Ascent,M4LIK,$$ (won),3,2
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,HEET vs M4LIK,Ascent,M4LIK,$$$ (won),15,8
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,HEET vs M4LIK,Breeze,HEET,Pistol Won,,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,HEET vs M4LIK,Breeze,HEET,Eco (won),4,0
Champions Tour Europe Stage 3: Challengers 1,Open Qualifier,Round of 32,HEET vs M4LIK,Breeze,HEET,$ (won),1,1
