Tournament,Stage,Match Type,Map,Agent,Pick Rate
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Bind,reyna,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Bind,skye,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Bind,sage,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Bind,raze,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Bind,breach,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Bind,killjoy,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Bind,omen,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Bind,phoenix,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Bind,kayo,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Bind,neon,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Bind,iso,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Bind,harbor,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Bind,gekko,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Bind,fade,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Bind,deadlock,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Bind,cypher,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Bind,brimstone,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Bind,yoru,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Haven,jett,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Haven,sova,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Haven,viper,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Haven,astra,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Haven,chamber,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Haven,reyna,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Haven,skye,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Haven,sage,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Haven,raze,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Haven,breach,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Haven,killjoy,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Haven,omen,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Haven,phoenix,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Haven,kayo,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Haven,neon,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Haven,iso,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Haven,harbor,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Haven,gekko,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Haven,fade,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Haven,deadlock,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Haven,cypher,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Haven,brimstone,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Semifinals,Haven,yoru,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,All Maps,jett,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,All Maps,sova,88%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,All Maps,reyna,75%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,All Maps,astra,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,All Maps,viper,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,All Maps,killjoy,38%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,All Maps,chamber,25%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,All Maps,cypher,25%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,All Maps,sage,25%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,All Maps,skye,13%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,All Maps,phoenix,13%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,All Maps,omen,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,All Maps,raze,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,All Maps,kayo,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,All Maps,neon,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,All Maps,breach,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,All Maps,iso,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,All Maps,harbor,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,All Maps,gekko,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,All Maps,fade,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,All Maps,deadlock,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,All Maps,brimstone,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,All Maps,yoru,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Ascent,jett,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Ascent,sova,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Ascent,reyna,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Ascent,astra,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Ascent,viper,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Ascent,killjoy,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Ascent,chamber,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Ascent,cypher,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Ascent,sage,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Ascent,skye,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Ascent,phoenix,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Ascent,omen,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Ascent,raze,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Ascent,kayo,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Ascent,neon,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Ascent,breach,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Ascent,iso,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Ascent,harbor,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Ascent,gekko,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Ascent,fade,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Ascent,deadlock,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Ascent,brimstone,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Ascent,yoru,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Breeze,jett,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Breeze,sova,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Breeze,reyna,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Breeze,astra,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Breeze,viper,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Breeze,killjoy,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Breeze,chamber,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Breeze,cypher,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Breeze,sage,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Breeze,skye,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Breeze,phoenix,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Breeze,omen,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Breeze,raze,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Breeze,kayo,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Breeze,neon,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Breeze,breach,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Breeze,iso,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Breeze,harbor,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Breeze,gekko,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Breeze,fade,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Breeze,deadlock,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Breeze,brimstone,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Breeze,yoru,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Haven,jett,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Haven,sova,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Haven,reyna,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Haven,astra,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Haven,viper,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Haven,killjoy,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Haven,chamber,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Haven,cypher,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Haven,sage,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Haven,skye,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Haven,phoenix,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Haven,omen,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Haven,raze,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Haven,kayo,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Haven,neon,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Haven,breach,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Haven,iso,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Haven,harbor,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Haven,gekko,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Haven,fade,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Haven,deadlock,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Haven,brimstone,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Haven,yoru,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Icebox,jett,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Icebox,sova,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Icebox,reyna,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Icebox,astra,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Icebox,viper,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Icebox,killjoy,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Icebox,chamber,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Icebox,cypher,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Icebox,sage,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Icebox,skye,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Icebox,phoenix,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Icebox,omen,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Icebox,raze,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Icebox,kayo,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Icebox,neon,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Icebox,breach,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Icebox,iso,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Icebox,harbor,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Icebox,gekko,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Icebox,fade,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Icebox,deadlock,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Icebox,brimstone,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 2,Icebox,yoru,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,All Maps,jett,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,All Maps,sova,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,All Maps,killjoy,75%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,All Maps,astra,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,All Maps,viper,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,All Maps,sage,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,All Maps,reyna,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,All Maps,breach,25%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,All Maps,skye,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,All Maps,raze,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,All Maps,phoenix,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,All Maps,omen,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,All Maps,kayo,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,All Maps,neon,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,All Maps,iso,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,All Maps,harbor,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,All Maps,gekko,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,All Maps,fade,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,All Maps,deadlock,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,All Maps,cypher,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,All Maps,chamber,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,All Maps,brimstone,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,All Maps,yoru,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Haven,jett,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Haven,sova,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Haven,killjoy,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Haven,astra,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Haven,viper,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Haven,sage,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Haven,reyna,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Haven,breach,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Haven,skye,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Haven,raze,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Haven,phoenix,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Haven,omen,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Haven,kayo,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Haven,neon,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Haven,iso,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Haven,harbor,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Haven,gekko,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Haven,fade,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Haven,deadlock,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Haven,cypher,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Haven,chamber,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Haven,brimstone,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Haven,yoru,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Icebox,jett,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Icebox,sova,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Icebox,killjoy,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Icebox,astra,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Icebox,viper,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Icebox,sage,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Icebox,reyna,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Icebox,breach,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Icebox,skye,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Icebox,raze,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Icebox,phoenix,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Icebox,omen,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Icebox,kayo,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Icebox,neon,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Icebox,iso,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Icebox,harbor,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Icebox,gekko,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Icebox,fade,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Icebox,deadlock,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Icebox,cypher,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Icebox,chamber,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Icebox,brimstone,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Round 3,Icebox,yoru,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,All Maps,astra,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,All Maps,chamber,83%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,All Maps,breach,83%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,All Maps,sova,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,All Maps,raze,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,All Maps,jett,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,All Maps,viper,33%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,All Maps,skye,17%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,All Maps,sage,17%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,All Maps,killjoy,17%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,All Maps,omen,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,All Maps,reyna,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,All Maps,phoenix,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,All Maps,kayo,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,All Maps,neon,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,All Maps,iso,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,All Maps,harbor,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,All Maps,gekko,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,All Maps,fade,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,All Maps,deadlock,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,All Maps,cypher,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,All Maps,brimstone,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,All Maps,yoru,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Ascent,astra,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Ascent,chamber,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Ascent,breach,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Ascent,sova,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Ascent,raze,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Ascent,jett,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Ascent,viper,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Ascent,skye,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Ascent,sage,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Ascent,killjoy,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Ascent,omen,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Ascent,reyna,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Ascent,phoenix,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Ascent,kayo,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Ascent,neon,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Ascent,iso,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Ascent,harbor,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Ascent,gekko,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Ascent,fade,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Ascent,deadlock,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Ascent,cypher,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Ascent,brimstone,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Ascent,yoru,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Bind,astra,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Bind,chamber,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Bind,breach,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Bind,sova,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Bind,raze,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Bind,jett,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Bind,viper,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Bind,skye,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Bind,sage,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Bind,killjoy,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Bind,omen,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Bind,reyna,0%
