Tournament,Stage,Match Type,Map,Team,Agent,Total Wins By Map,Total Loss By Map,Total Maps Played
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Icebox,Ninjas In Pyjamas,viper,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Icebox,Ninjas In Pyjamas,fade,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Icebox,Ninjas In Pyjamas,kayo,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Icebox,Ninjas In Pyjamas,sage,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Bind,9z Team,chamber,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Bind,9z Team,viper,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Bind,9z Team,raze,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Bind,9z Team,skye,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Bind,9z Team,brimstone,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Bind,TBK Esports,viper,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Bind,TBK Esports,fade,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Bind,TBK Esports,raze,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Bind,TBK Esports,skye,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Bind,TBK Esports,astra,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Haven,9z Team,chamber,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Haven,9z Team,fade,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Haven,9z Team,raze,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Haven,9z Team,astra,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Haven,9z Team,breach,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Haven,TBK Esports,chamber,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Haven,TBK Esports,fade,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Haven,TBK Esports,omen,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Haven,TBK Esports,breach,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Haven,TBK Esports,neon,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Breeze,Keyd Stars,viper,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Breeze,Keyd Stars,chamber,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Breeze,Keyd Stars,jett,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Breeze,Keyd Stars,sova,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Breeze,Keyd Stars,kayo,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Breeze,TBK Esports,viper,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Breeze,TBK Esports,chamber,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Breeze,TBK Esports,jett,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Breeze,TBK Esports,sova,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Breeze,TBK Esports,kayo,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Bind,Keyd Stars,viper,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Bind,Keyd Stars,chamber,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Bind,Keyd Stars,raze,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Bind,Keyd Stars,skye,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Bind,Keyd Stars,omen,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Bind,TBK Esports,viper,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Bind,TBK Esports,raze,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Bind,TBK Esports,astra,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Bind,TBK Esports,skye,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Bind,TBK Esports,fade,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Fracture,Keyd Stars,chamber,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Fracture,Keyd Stars,raze,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Fracture,Keyd Stars,breach,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Fracture,Keyd Stars,sage,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Fracture,Keyd Stars,brimstone,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Fracture,TBK Esports,viper,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Fracture,TBK Esports,chamber,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Fracture,TBK Esports,raze,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Fracture,TBK Esports,astra,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Fracture,TBK Esports,breach,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Ascent,FURIA,sova,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Ascent,FURIA,jett,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Ascent,FURIA,kayo,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Ascent,FURIA,omen,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Ascent,FURIA,killjoy,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Ascent,TBK Esports,sova,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Ascent,TBK Esports,jett,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Ascent,TBK Esports,sage,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Ascent,TBK Esports,omen,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Ascent,TBK Esports,killjoy,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Fracture,FURIA,chamber,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Fracture,FURIA,breach,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Fracture,FURIA,sage,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Fracture,FURIA,neon,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Fracture,FURIA,brimstone,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Fracture,TBK Esports,chamber,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Fracture,TBK Esports,viper,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Fracture,TBK Esports,breach,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Fracture,TBK Esports,raze,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Fracture,TBK Esports,astra,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Breeze,FURIA,chamber,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Breeze,FURIA,sova,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Breeze,FURIA,jett,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Breeze,FURIA,kayo,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Breeze,FURIA,viper,1,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Breeze,TBK Esports,chamber,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Breeze,TBK Esports,sova,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Breeze,TBK Esports,jett,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Breeze,TBK Esports,kayo,0,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,Breeze,TBK Esports,viper,0,1,1
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Haven,TBK Esports,chamber,2,1,3
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Haven,TBK Esports,fade,2,1,3
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Haven,TBK Esports,omen,2,1,3
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Haven,TBK Esports,breach,2,1,3
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Haven,TBK Esports,neon,2,1,3
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Haven,Ninjas In Pyjamas,chamber,0,1,1
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Haven,Ninjas In Pyjamas,kayo,0,1,1
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Haven,Ninjas In Pyjamas,omen,0,1,1
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Haven,Ninjas In Pyjamas,skye,0,1,1
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Haven,Ninjas In Pyjamas,neon,0,1,1
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Haven,KRÜ Esports,chamber,0,1,1
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Haven,KRÜ Esports,raze,0,1,1
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Haven,KRÜ Esports,fade,0,1,1
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Haven,KRÜ Esports,breach,0,1,1
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Haven,KRÜ Esports,astra,0,1,1
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Haven,9z Team,chamber,1,1,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Haven,9z Team,raze,1,1,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Haven,9z Team,fade,1,1,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Haven,9z Team,breach,1,1,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Haven,9z Team,astra,1,1,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Haven,E-Xolos LAZER,chamber,1,0,1
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Haven,E-Xolos LAZER,kayo,1,0,1
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Haven,E-Xolos LAZER,raze,1,0,1
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Haven,E-Xolos LAZER,fade,1,0,1
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Haven,E-Xolos LAZER,omen,1,0,1
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,TBK Esports,sova,0,2,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,TBK Esports,jett,0,2,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,TBK Esports,omen,0,2,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,TBK Esports,sage,0,2,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,TBK Esports,killjoy,0,2,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,FURIA,kayo,3,1,4
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,FURIA,sova,3,1,4
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,FURIA,jett,3,1,4
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,FURIA,omen,3,1,4
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,FURIA,killjoy,3,1,4
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,Keyd Stars,chamber,1,0,1
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,Keyd Stars,kayo,1,0,1
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,Keyd Stars,raze,1,0,1
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,Keyd Stars,fade,1,0,1
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,Keyd Stars,omen,1,0,1
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,Ninjas In Pyjamas,sova,1,1,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,Ninjas In Pyjamas,jett,1,1,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,Ninjas In Pyjamas,fade,1,1,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,Ninjas In Pyjamas,omen,1,1,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,Ninjas In Pyjamas,killjoy,1,1,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,KRÜ Esports,kayo,2,0,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,KRÜ Esports,jett,2,0,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,KRÜ Esports,fade,2,0,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,KRÜ Esports,omen,2,0,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,KRÜ Esports,killjoy,2,0,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,9z Team,chamber,0,1,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,9z Team,kayo,0,2,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,9z Team,raze,0,1,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,9z Team,fade,0,1,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,9z Team,omen,0,2,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,9z Team,sova,0,1,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,9z Team,jett,0,1,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,9z Team,killjoy,0,1,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,FUSION,chamber,0,1,1
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,FUSION,kayo,0,1,1
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,FUSION,jett,0,1,1
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,FUSION,fade,0,1,1
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Ascent,FUSION,omen,0,1,1
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Fracture,TBK Esports,chamber,2,1,3
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Fracture,TBK Esports,viper,2,1,3
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Fracture,TBK Esports,raze,2,1,3
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Fracture,TBK Esports,breach,2,1,3
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Fracture,TBK Esports,astra,2,1,3
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Fracture,FURIA,chamber,2,0,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Fracture,FURIA,breach,2,0,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Fracture,FURIA,brimstone,2,0,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Fracture,FURIA,sage,2,0,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Fracture,FURIA,neon,2,0,2
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Fracture,Keyd Stars,chamber,1,2,3
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Fracture,Keyd Stars,raze,1,2,3
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Fracture,Keyd Stars,breach,1,2,3
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Fracture,Keyd Stars,brimstone,1,2,3
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Fracture,Keyd Stars,sage,1,2,3
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Fracture,Ninjas In Pyjamas,chamber,0,1,1
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Fracture,Ninjas In Pyjamas,kayo,0,1,1
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Fracture,Ninjas In Pyjamas,fade,0,1,1
Champions Tour South America: Last Chance Qualifier,All Stages,All Match Types,Fracture,Ninjas In Pyjamas,brimstone,0,1,1
